region,subregion,country,area,country_area,date,confirmed_cases,deaths,recovered,population,lat,long,lat_long_flag,pop_flag,active,confirmed_cases_rate,deaths_rate,recovered_rate,active_rate,C_xs_T,devt_time
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,13/03/2020,26,2,8,43.851043,28.0339,1.6596,1,1,16,0.592916342,0.076923077,0.307692308,0.615384615,0,-10 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,14/03/2020,37,3,12,43.851043,28.0339,1.6596,1,1,22,0.843765563,0.081081081,0.324324324,0.594594595,0,-9 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,15/03/2020,48,4,12,43.851043,28.0339,1.6596,1,1,32,1.094614785,0.083333333,0.250000000,0.666666667,0,-8 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,16/03/2020,54,4,12,43.851043,28.0339,1.6596,1,1,38,1.231441633,0.074074074,0.222222222,0.703703704,0,-7 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,17/03/2020,60,4,12,43.851043,28.0339,1.6596,1,1,44,1.368268481,0.066666667,0.200000000,0.733333333,0,-6 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,18/03/2020,74,7,12,43.851043,28.0339,1.6596,1,1,55,1.687531127,0.094594595,0.162162162,0.743243243,0,-5 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,19/03/2020,87,9,32,43.851043,28.0339,1.6596,1,1,46,1.983989298,0.103448276,0.367816092,0.528735632,0,-4 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,20/03/2020,90,11,32,43.851043,28.0339,1.6596,1,1,47,2.052402722,0.122222222,0.355555556,0.522222222,0,-3 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,21/03/2020,139,15,32,43.851043,28.0339,1.6596,1,1,92,3.169821981,0.107913669,0.230215827,0.661870504,0,-2 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,22/03/2020,201,17,65,43.851043,28.0339,1.6596,1,1,119,4.583699412,0.084577114,0.323383085,0.592039801,0,-1 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,23/03/2020,230,17,65,43.851043,28.0339,1.6596,1,1,148,5.245029178,0.073913043,0.282608696,0.643478261,1,0 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,24/03/2020,264,19,24,43.851043,28.0339,1.6596,1,1,221,6.020381317,0.071969697,0.090909091,0.837121212,1,1 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,25/03/2020,302,21,65,43.851043,28.0339,1.6596,1,1,216,6.886951355,0.069536424,0.215231788,0.715231788,1,2 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,26/03/2020,367,25,29,43.851043,28.0339,1.6596,1,1,313,8.369242209,0.068119891,0.079019074,0.852861035,1,3 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,27/03/2020,409,26,29,43.851043,28.0339,1.6596,1,1,354,9.327030146,0.063569682,0.070904645,0.865525672,1,4 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,28/03/2020,454,29,31,43.851043,28.0339,1.6596,1,1,394,10.353231507,0.063876652,0.068281938,0.867841410,1,5 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,29/03/2020,511,31,31,43.851043,28.0339,1.6596,1,1,449,11.653086564,0.060665362,0.060665362,0.878669276,1,6 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,30/03/2020,584,35,37,43.851043,28.0339,1.6596,1,1,512,13.317813216,0.059931507,0.063356164,0.876712329,1,7 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,31/03/2020,716,44,46,43.851043,28.0339,1.6596,1,1,626,16.328003874,0.061452514,0.064245810,0.874301676,1,8 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,01/04/2020,847,58,61,43.851043,28.0339,1.6596,1,1,728,19.315390058,0.068476978,0.072018890,0.859504132,1,9 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,02/04/2020,986,86,61,43.851043,28.0339,1.6596,1,1,839,22.485212039,0.087221095,0.061866126,0.850912779,1,10 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,03/04/2020,1171,105,62,43.851043,28.0339,1.6596,1,1,1004,26.704039856,0.089666951,0.052946200,0.857386849,1,11 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,04/04/2020,1251,130,90,43.851043,28.0339,1.6596,1,1,1031,28.528397831,0.103916867,0.071942446,0.824140687,1,12 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,05/04/2020,1320,152,90,43.851043,28.0339,1.6596,1,1,1078,30.101906584,0.115151515,0.068181818,0.816666667,1,13 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,06/04/2020,1423,173,90,43.851043,28.0339,1.6596,1,1,1160,32.450767477,0.121574139,0.063246662,0.815179199,1,14 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,07/04/2020,1468,193,113,43.851043,28.0339,1.6596,1,1,1162,33.476968837,0.131471390,0.076975477,0.791553134,1,15 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,08/04/2020,1572,205,237,43.851043,28.0339,1.6596,1,1,1130,35.848634205,0.130407125,0.150763359,0.718829517,1,16 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,09/04/2020,1666,235,347,43.851043,28.0339,1.6596,1,1,1084,37.992254825,0.141056423,0.208283313,0.650660264,1,17 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,10/04/2020,1761,256,405,43.851043,28.0339,1.6596,1,1,1100,40.158679920,0.145371948,0.229982964,0.624645088,1,18 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,11/04/2020,1825,275,460,43.851043,28.0339,1.6596,1,1,1090,41.618166300,0.150684932,0.252054795,0.597260274,1,19 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,12/04/2020,1914,293,591,43.851043,28.0339,1.6596,1,1,1030,43.647764547,0.153082550,0.308777429,0.538140021,1,20 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,13/04/2020,1983,313,601,43.851043,28.0339,1.6596,1,1,1069,45.221273300,0.157841654,0.303076147,0.539082199,1,21 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,14/04/2020,2070,326,691,43.851043,28.0339,1.6596,1,1,1053,47.205262598,0.157487923,0.333816425,0.508695652,1,22 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,15/04/2020,2160,336,708,43.851043,28.0339,1.6596,1,1,1116,49.257665319,0.155555556,0.327777778,0.516666667,1,23 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,16/04/2020,2268,348,783,43.851043,28.0339,1.6596,1,1,1137,51.720548585,0.153439153,0.345238095,0.501322751,1,24 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,17/04/2020,2418,364,846,43.851043,28.0339,1.6596,1,1,1208,55.141219788,0.150537634,0.349875931,0.499586435,1,25 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,18/04/2020,2534,367,894,43.851043,28.0339,1.6596,1,1,1273,57.786538852,0.144830308,0.352801894,0.502367798,1,26 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,19/04/2020,2629,375,1047,43.851043,28.0339,1.6596,1,1,1207,59.952963947,0.142639787,0.398250285,0.459109928,1,27 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,20/04/2020,2718,384,1099,43.851043,28.0339,1.6596,1,1,1235,61.982562194,0.141280353,0.404341428,0.454378219,1,28 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,21/04/2020,2811,392,1152,43.851043,28.0339,1.6596,1,1,1267,64.103378339,0.139452152,0.409818570,0.450729278,1,29 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,22/04/2020,2910,402,1204,43.851043,28.0339,1.6596,1,1,1304,66.361021333,0.138144330,0.413745704,0.448109966,1,30 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,23/04/2020,3007,407,1355,43.851043,28.0339,1.6596,1,1,1245,68.573055377,0.135350848,0.450615231,0.414033921,1,31 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,24/04/2020,3127,415,1408,43.851043,28.0339,1.6596,1,1,1304,71.309592340,0.132715062,0.450271826,0.417013112,1,32 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,25/04/2020,3256,419,1479,43.851043,28.0339,1.6596,1,1,1358,74.251369574,0.128685504,0.454238329,0.417076167,1,33 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,26/04/2020,3382,425,1508,43.851043,28.0339,1.6596,1,1,1449,77.124733384,0.125665287,0.445890006,0.428444707,1,34 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,27/04/2020,3517,432,1558,43.851043,28.0339,1.6596,1,1,1527,80.203337467,0.122831959,0.442991186,0.434176855,1,35 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,28/04/2020,3649,437,1651,43.851043,28.0339,1.6596,1,1,1561,83.213528125,0.119758838,0.452452727,0.427788435,1,36 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,29/04/2020,3848,444,1702,43.851043,28.0339,1.6596,1,1,1702,87.751618587,0.115384615,0.442307692,0.442307692,1,37 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,30/04/2020,4006,450,1779,43.851043,28.0339,1.6596,1,1,1777,91.354725588,0.112331503,0.444083874,0.443584623,1,38 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,01/05/2020,4154,453,1821,43.851043,28.0339,1.6596,1,1,1880,94.729787841,0.109051517,0.438372653,0.452575831,1,39 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,02/05/2020,4295,459,1872,43.851043,28.0339,1.6596,1,1,1964,97.945218772,0.106868452,0.435855646,0.457275902,1,40 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,03/05/2020,4474,463,1936,43.851043,28.0339,1.6596,1,1,2075,102.027219740,0.103486813,0.432722396,0.463790791,1,41 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,04/05/2020,4648,465,1998,43.851043,28.0339,1.6596,1,1,2185,105.995198335,0.100043029,0.429862306,0.470094664,1,42 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,05/05/2020,4838,470,2067,43.851043,28.0339,1.6596,1,1,2301,110.328048526,0.097147582,0.427242662,0.475609756,1,43 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,06/05/2020,4997,476,2197,43.851043,28.0339,1.6596,1,1,2324,113.953960000,0.095257154,0.439663798,0.465079047,1,44 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,07/05/2020,5182,483,2323,43.851043,28.0339,1.6596,1,1,2376,118.172787817,0.093207256,0.448282516,0.458510228,1,45 
Northern Africa And Western Asia,Northern Africa,Algeria,,Algeria,08/05/2020,5369,488,2467,43.851043,28.0339,1.6596,1,1,2414,122.437224583,0.090892159,0.459489663,0.449618178,1,46 
Oceania,Polynesia,American Samoa,,American Samoa,22/03/2020,0,0,0,0.055197,-14.271,-170.132,1,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0,-99 
Oceania,Polynesia,American Samoa,,American Samoa,23/03/2020,0,0,0,0.055197,-14.271,-170.132,1,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0,-99 
Oceania,Polynesia,American Samoa,,American Samoa,24/03/2020,0,0,0,0.055197,-14.271,-170.132,1,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0,-99 
Oceania,Polynesia,American Samoa,,American Samoa,25/03/2020,0,0,0,0.055197,-14.271,-170.132,1,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0,-99 
Oceania,Polynesia,American Samoa,,American Samoa,26/03/2020,0,0,0,0.055197,-14.271,-170.132,1,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0,-99 
Oceania,Polynesia,American Samoa,,American Samoa,27/03/2020,0,0,0,0.055197,-14.271,-170.132,1,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0,-99 
Oceania,Polynesia,American Samoa,,American Samoa,28/03/2020,0,0,0,0.055197,-14.271,-170.132,1,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0,-99 
Oceania,Polynesia,American Samoa,,American Samoa,29/03/2020,0,0,0,0.055197,-14.271,-170.132,1,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0,-99 
Oceania,Polynesia,American Samoa,,American Samoa,30/03/2020,0,0,0,0.055197,-14.271,-170.132,1,0,0,0.000000000,0.000000000,0.000000000,0.000000000,0,-99 
Europe,Southern Europe,Andorra,,Andorra,02/03/2020,1,0,0,0.077265,42.5063,1.5218,1,0,1,12.942470718,0.000000000,0.000000000,1.000000000,1,0 
Europe,Southern Europe,Andorra,,Andorra,03/03/2020,1,0,0,0.077265,42.5063,1.5218,1,0,1,12.942470718,0.000000000,0.000000000,1.000000000,1,1 
Europe,Southern Europe,Andorra,,Andorra,04/03/2020,1,0,0,0.077265,42.5063,1.5218,1,0,1,12.942470718,0.000000000,0.000000000,1.000000000,1,2 
Europe,Southern Europe,Andorra,,Andorra,05/03/2020,1,0,0,0.077265,42.5063,1.5218,1,0,1,12.942470718,0.000000000,0.000000000,1.000000000,1,3 
Europe,Southern Europe,Andorra,,Andorra,06/03/2020,1,0,0,0.077265,42.5063,1.5218,1,0,1,12.942470718,0.000000000,0.000000000,1.000000000,1,4 
Europe,Southern Europe,Andorra,,Andorra,07/03/2020,1,0,0,0.077265,42.5063,1.5218,1,0,1,12.942470718,0.000000000,0.000000000,1.000000000,1,5 
Europe,Southern Europe,Andorra,,Andorra,08/03/2020,1,0,0,0.077265,42.5063,1.5218,1,0,1,12.942470718,0.000000000,0.000000000,1.000000000,1,6 
Europe,Southern Europe,Andorra,,Andorra,09/03/2020,1,0,0,0.077265,42.5063,1.5218,1,0,1,12.942470718,0.000000000,0.000000000,1.000000000,1,7 
Europe,Southern Europe,Andorra,,Andorra,10/03/2020,1,0,0,0.077265,42.5063,1.5218,1,0,1,12.942470718,0.000000000,0.000000000,1.000000000,1,8 
Europe,Southern Europe,Andorra,,Andorra,11/03/2020,1,0,0,0.077265,42.5063,1.5218,1,0,1,12.942470718,0.000000000,0.000000000,1.000000000,1,9 
Europe,Southern Europe,Andorra,,Andorra,12/03/2020,1,0,1,0.077265,42.5063,1.5218,1,0,0,12.942470718,0.000000000,1.000000000,0.000000000,1,10 
Europe,Southern Europe,Andorra,,Andorra,13/03/2020,1,0,0,0.077265,42.5063,1.5218,1,0,1,12.942470718,0.000000000,0.000000000,1.000000000,1,11 
Europe,Southern Europe,Andorra,,Andorra,14/03/2020,1,0,1,0.077265,42.5063,1.5218,1,0,0,12.942470718,0.000000000,1.000000000,0.000000000,1,12 
Europe,Southern Europe,Andorra,,Andorra,15/03/2020,1,0,1,0.077265,42.5063,1.5218,1,0,0,12.942470718,0.000000000,1.000000000,0.000000000,1,13 
Europe,Southern Europe,Andorra,,Andorra,16/03/2020,2,0,1,0.077265,42.5063,1.5218,1,0,1,25.884941435,0.000000000,0.500000000,0.500000000,1,14 
Europe,Southern Europe,Andorra,,Andorra,17/03/2020,39,0,1,0.077265,42.5063,1.5218,1,0,38,504.756357989,0.000000000,0.025641026,0.974358974,1,15 
Europe,Southern Europe,Andorra,,Andorra,18/03/2020,39,0,1,0.077265,42.5063,1.5218,1,0,38,504.756357989,0.000000000,0.025641026,0.974358974,1,16 
Europe,Southern Europe,Andorra,,Andorra,19/03/2020,53,0,1,0.077265,42.5063,1.5218,1,0,52,685.950948036,0.000000000,0.018867925,0.981132075,1,17 
Europe,Southern Europe,Andorra,,Andorra,20/03/2020,75,0,1,0.077265,42.5063,1.5218,1,0,74,970.685303825,0.000000000,0.013333333,0.986666667,1,18 
Europe,Southern Europe,Andorra,,Andorra,21/03/2020,88,0,1,0.077265,42.5063,1.5218,1,0,87,1138.937423154,0.000000000,0.011363636,0.988636364,1,19 
Europe,Southern Europe,Andorra,,Andorra,22/03/2020,113,1,1,0.077265,42.5063,1.5218,1,0,111,1462.499191096,0.008849558,0.008849558,0.982300885,1,20 
Europe,Southern Europe,Andorra,,Andorra,23/03/2020,133,1,1,0.077265,42.5063,1.5218,1,0,131,1721.348605449,0.007518797,0.007518797,0.984962406,1,21 
Europe,Southern Europe,Andorra,,Andorra,24/03/2020,164,1,1,0.077265,42.5063,1.5218,1,0,162,2122.565197696,0.006097561,0.006097561,0.987804878,1,22 
Europe,Southern Europe,Andorra,,Andorra,25/03/2020,188,1,1,0.077265,42.5063,1.5218,1,0,186,2433.184494920,0.005319149,0.005319149,0.989361702,1,23 
Europe,Southern Europe,Andorra,,Andorra,26/03/2020,224,3,1,0.077265,42.5063,1.5218,1,0,220,2899.113440756,0.013392857,0.004464286,0.982142857,1,24 
Europe,Southern Europe,Andorra,,Andorra,27/03/2020,267,3,1,0.077265,42.5063,1.5218,1,0,263,3455.639681615,0.011235955,0.003745318,0.985018727,1,25 
Europe,Southern Europe,Andorra,,Andorra,28/03/2020,308,3,1,0.077265,42.5063,1.5218,1,0,304,3986.280981039,0.009740260,0.003246753,0.987012987,1,26 
Europe,Southern Europe,Andorra,,Andorra,29/03/2020,334,6,1,0.077265,42.5063,1.5218,1,0,327,4322.785219698,0.017964072,0.002994012,0.979041916,1,27 
Europe,Southern Europe,Andorra,,Andorra,30/03/2020,370,8,10,0.077265,42.5063,1.5218,1,0,352,4788.714165534,0.021621622,0.027027027,0.951351351,1,28 
Europe,Southern Europe,Andorra,,Andorra,31/03/2020,376,12,10,0.077265,42.5063,1.5218,1,0,354,4866.368989840,0.031914894,0.026595745,0.941489362,1,29 
Europe,Southern Europe,Andorra,,Andorra,01/04/2020,390,14,10,0.077265,42.5063,1.5218,1,0,366,5047.563579887,0.035897436,0.025641026,0.938461538,1,30 
Europe,Southern Europe,Andorra,,Andorra,02/04/2020,428,15,10,0.077265,42.5063,1.5218,1,0,403,5539.377467158,0.035046729,0.023364486,0.941588785,1,31 
Europe,Southern Europe,Andorra,,Andorra,03/04/2020,439,16,16,0.077265,42.5063,1.5218,1,0,407,5681.744645053,0.036446469,0.036446469,0.927107062,1,32 
Europe,Southern Europe,Andorra,,Andorra,04/04/2020,466,17,21,0.077265,42.5063,1.5218,1,0,428,6031.191354430,0.036480687,0.045064378,0.918454936,1,33 
Europe,Southern Europe,Andorra,,Andorra,05/04/2020,501,18,26,0.077265,42.5063,1.5218,1,0,457,6484.177829548,0.035928144,0.051896208,0.912175649,1,34 
Europe,Southern Europe,Andorra,,Andorra,06/04/2020,525,21,31,0.077265,42.5063,1.5218,1,0,473,6794.797126772,0.040000000,0.059047619,0.900952381,1,35 
Europe,Southern Europe,Andorra,,Andorra,07/04/2020,545,22,39,0.077265,42.5063,1.5218,1,0,484,7053.646541125,0.040366972,0.071559633,0.888073394,1,36 
Europe,Southern Europe,Andorra,,Andorra,08/04/2020,564,23,52,0.077265,42.5063,1.5218,1,0,489,7299.553484760,0.040780142,0.092198582,0.867021277,1,37 
Europe,Southern Europe,Andorra,,Andorra,09/04/2020,583,25,58,0.077265,42.5063,1.5218,1,0,500,7545.460428396,0.042881647,0.099485420,0.857632933,1,38 
Europe,Southern Europe,Andorra,,Andorra,10/04/2020,601,26,71,0.077265,42.5063,1.5218,1,0,504,7778.424901314,0.043261231,0.118136439,0.838602329,1,39 
Europe,Southern Europe,Andorra,,Andorra,11/04/2020,601,26,71,0.077265,42.5063,1.5218,1,0,504,7778.424901314,0.043261231,0.118136439,0.838602329,1,40 
Europe,Southern Europe,Andorra,,Andorra,12/04/2020,638,29,128,0.077265,42.5063,1.5218,1,0,481,8257.296317867,0.045454545,0.200626959,0.753918495,1,41 
Europe,Southern Europe,Andorra,,Andorra,13/04/2020,646,29,128,0.077265,42.5063,1.5218,1,0,489,8360.836083608,0.044891641,0.198142415,0.756965944,1,42 
Europe,Southern Europe,Andorra,,Andorra,14/04/2020,659,31,128,0.077265,42.5063,1.5218,1,0,500,8529.088202938,0.047040971,0.194233687,0.758725341,1,43 
Europe,Southern Europe,Andorra,,Andorra,15/04/2020,673,33,169,0.077265,42.5063,1.5218,1,0,471,8710.282792985,0.049034175,0.251114413,0.699851412,1,44 
Europe,Southern Europe,Andorra,,Andorra,16/04/2020,673,33,169,0.077265,42.5063,1.5218,1,0,471,8710.282792985,0.049034175,0.251114413,0.699851412,1,45 
Europe,Southern Europe,Andorra,,Andorra,17/04/2020,696,35,191,0.077265,42.5063,1.5218,1,0,470,9007.959619491,0.050287356,0.274425287,0.675287356,1,46 
Europe,Southern Europe,Andorra,,Andorra,18/04/2020,704,35,205,0.077265,42.5063,1.5218,1,0,464,9111.499385233,0.049715909,0.291193182,0.659090909,1,47 
Europe,Southern Europe,Andorra,,Andorra,19/04/2020,713,36,235,0.077265,42.5063,1.5218,1,0,442,9227.981621692,0.050490884,0.329593268,0.619915849,1,48 
Europe,Southern Europe,Andorra,,Andorra,20/04/2020,717,37,248,0.077265,42.5063,1.5218,1,0,432,9279.751504562,0.051603905,0.345885635,0.602510460,1,49 
Europe,Southern Europe,Andorra,,Andorra,21/04/2020,717,37,282,0.077265,42.5063,1.5218,1,0,398,9279.751504562,0.051603905,0.393305439,0.555090656,1,50 
Europe,Southern Europe,Andorra,,Andorra,22/04/2020,723,37,309,0.077265,42.5063,1.5218,1,0,377,9357.406328868,0.051175657,0.427385892,0.521438451,1,51 
Europe,Southern Europe,Andorra,,Andorra,23/04/2020,723,37,333,0.077265,42.5063,1.5218,1,0,353,9357.406328868,0.051175657,0.460580913,0.488243430,1,52 
Europe,Southern Europe,Andorra,,Andorra,24/04/2020,731,40,344,0.077265,42.5063,1.5218,1,0,347,9460.946094609,0.054719562,0.470588235,0.474692202,1,53 
Europe,Southern Europe,Andorra,,Andorra,25/04/2020,738,40,344,0.077265,42.5063,1.5218,1,0,354,9551.543389633,0.054200542,0.466124661,0.479674797,1,54 
Europe,Southern Europe,Andorra,,Andorra,26/04/2020,738,40,344,0.077265,42.5063,1.5218,1,0,354,9551.543389633,0.054200542,0.466124661,0.479674797,1,55 
